Event,Platform,White,Black,Result,WhiteElo,BlackElo,UTCDate,UTCTime,ECO,TimeControl,Termination,Link,Moves
Live Chess,Chess.com,dhawalplaysd4,Liverpool556,0-1,1893,1939,2020.11.30,15:04:42,B13,60,Liverpool556 won by checkmate,Chess.com,e4 d5 d4 c6 exd5 cxd5 Nc3 Nc6 Nf3 Nf6 Bd3 e6 Be3 Bd6 Qe2 Bc7 O-O O-O h3 Re8 Nd1 b6 c3 Bb7 Qc2 Rc8 Bg5 e5 Bxf6 Qxf6 Bxh7+ Kh8 Bf5 e4 Nh2 Qxf5 Ne3 Qf4 Nhg4 f5 g3 Qf3 Nh2 Qh5 Kg2 Ne7 g4 fxg4 Nhxg4 Nf5 Nxf5 Qxf5 Qe2 Rf8 Qe3 Bf4 Qe2 Bc7 Qe3 Rce8 Rae1 Bc8 f3 Bf4 Qf2 Qg5 fxe4 Bc7 Qe2 Rxf1 Rxf1 dxe4 Qd1 Bb7 Qe2 e3+ Kg1 Rg8 Re1 Qh4 Rf1 Qg3+ Qg2 Qxg2#
Live Chess,Chess.com,dhawalplaysd4,ssep2534,1-0,1900,1830,2020.11.30,13:33:26,C21,60,dhawalplaysd4 won on time,Chess.com,e4 e5 d4 exd4 c3 Nf6 e5 dxc3 exf6 Qxf6 Nxc3 Bb4 Bd2 O-O a3 Bxc3 Bxc3 Qe6+ Be2 Qc6 Nf3 d5 Rc1 Bg4 Bxg7 Qg6 Bxf8 Kxf8 Ne5 Qf5 Nxg4 Nc6 Rc5 Ne5 Nxe5 Qxe5 Rxd5 Qf4 Rd8+ Rxd8 Qxd8+ Kg7 O-O h5 Rd1 h4 Rd4 Qc1+ Rd1 Qxb2 Qd4+ Qxd4 Rxd4 c5 Rxh4 b5 Rh5 c4 Rxb5 a6 Ra5 c3 Rxa6 c2 Rc6 f5 Rxc2 Kf6 Rc7 Kg5 Rc6 Kf4 g3+ Ke4 Bf1 Kf3 Rc3+ Kg4 a4 f4 a5
Live Chess,Chess.com,dhawalplaysd4,tgnglf2020,0-1,1893,1954,2020.11.30,13:30:54,C00,60,tgnglf2020 won on time,Chess.com,e4 c5 d4 e6 dxc5 Bxc5 Nc3 Qb6 Nf3 Nc6 Qe2 Nf6 e5 Ng4 h3 Nxf2 Na4 Qb4+ Nc3 Nxh1 Bd2 Nd4 Nxd4 Qxd4 O-O-O Qf2 Qd3 Ng3 Nb5 O-O a3 a6 Nc3 b5 Be2 Nxe2+ Nxe2 Bb7 Nc3 Bxg2 Ne4 Bxe4 Qxe4 Qd4 Qxd4 Bxd4 c3 Bxe5 Be3 d5 Rg1 Rac8 Bh6 g6 Bxf8 Kxf8 Kc2 h5 Re1 Ke7 Rxe5 f6 Re1 Kd6 Rg1 e5 Rxg6 Ke6 Rh6 Rg8 Rxh5 Rg2+ Kb3 Rg3 Kb4 a5+ Kxa5 d4 Kxb5 d3 Rh4 d2 Rd4 exd4 cxd4 d1=Q b3 Kf7 Kc4 Qc2+ Kb4 Qxb3+ Kc5 Qxa3+ Kd5 Qd3
Live Chess,Chess.com,Andrew_Macmanaman,dhawalplaysd4,1-0,1945,1900,2020.11.30,13:24:58,D00,60,Andrew_Macmanaman won by checkmate,Chess.com,d4 d5 e3 Nc6 Bd3 Nf6 f4 g6 Nf3 Bf5 Bxf5 gxf5 O-O Bg7 Nbd2 Rg8 Ne5 Nxe5 fxe5 Nd7 Nf3 e6 c4 c6 cxd5 cxd5 Bd2 a6 Bb4 b5 Bd6 Bf8 Bxf8 Nxf8 Rc1 Nd7 Qe2 Rc8 Rxc8 Qxc8 Qd2 Qb7 Rc1 Nb6 Qb4 Nc4 Qc3 b4 Qd3 a5 b3 Nb6 Qb5+ Ke7 Rc6 Rb8 Qc5+ Ke8 Rc7 Qa8 Qe7#
Live Chess,Chess.com,dhawalplaysd4,BeastStats,1-0,1482,1500,2020.11.30,11:04:42,C21,180,dhawalplaysd4 won on time,Chess.com,e4 e5 d4 exd4 c3 dxc3 Bc4 cxb2 Bxb2 Nc6 Qb3 Nh6 Nf3 Be7 Nbd2 O-O Qc3 Bf6 e5 Be7 e6 Bf6 exf7+ Rxf7 Bxf7+ Kxf7 Qc4+ Kf8 Bxf6 Qxf6 O-O d6 Ne4 Qf7 Qxf7+ Kxf7 Rfe1 Kg8 Neg5 Bg4 h3 Bxf3 Nxf3 Nf5 Rab1 Rb8 Ng5 h6 Ne6 Nfd4 Nxc7 Ne5 f4 Nc4 Rbc1 Na5 Kf2 Rc8 Re8+ Rxe8 Nxe8 d5 Rd1 Ndc6 Rxd5 Nc4 Nd6 Nxd6 Rxd6 a6 Ke3 Kf7 Rd7+ Kf8 Rxb7 Ne7 Rb6 Nd5+ Kd4 Nxb6 Kc5
Live Chess,Chess.com,dhawalplaysd4,Kirill_ll,0-1,1907,1894,2020.11.30,11:01:00,C21,60,Kirill_ll won by checkmate,Chess.com,e4 e5 d4 exd4 c3 dxc3 Bc4 cxb2 Bxb2 Bb4+ Nd2 Nf6 e5 Ne4 Nf3 Nxd2 Nxd2 Bxd2+ Qxd2 O-O h4 d6 exd6 Qxd6 Qc3 Qe7+ Kf1 Qf6 Qd2 Qc6 Qd4 Qf6 Qd2 Qg6 Bd3 Bf5 Bxf5 Qxf5 Qd4 f6 Qc4+ Kh8 Qxc7 Qb5+ Kg1 Qxb2 Re1 Nc6 Qf4 Qd4 Qxd4 Nxd4 Rd1 Rad8 Rf1 Ne2+ Kh2 Rd4 Re1 Rxh4#
Live Chess,Chess.com,dhawalplaysd4,DHARMA_1971,0-1,1916,1894,2020.11.30,10:58:34,B00,60,DHARMA_1971 won by checkmate,Chess.com,e4 b6 d4 Bb7 Nc3 e6 Nf3 Bb4 Bd3 Bxc3+ bxc3 d5 exd5 Bxd5 O-O Nf6 c4 Bb7 d5 O-O dxe6 c5 exf7+ Kh8 Ne5 Nc6 Nxc6 Bxc6 Be3 Qc7 Qe2 Rad8 f3 Rxf7 Be4 Re7 Bxc6 Qxc6 Qf2 Rde8 Rfe1 h6 Rad1 Qe6 Qh4 Qf5 g4 Qg6 Bf2 Rxe1+ Rxe1 Rxe1+ Bxe1 Qg5 Qxg5 hxg5 Bg3 a6 f4 gxf4 Bxf4 b5 Bc7 Ne4 cxb5 axb5 Ba5 b4 Kg2 g5 Kf3 Nc3 Ke3 Nxa2 Bb6 c4 Kd4 b3 Kxc4 b2 Kb3 b1=Q+ Kc4 Nc1 Kd5 Qxc2 Bc5 Qxh2 Kc6 Qf4 Bd4+ Qxd4 Kb5 Qxg4 Ka5 Qf5+ Ka6 g4 Kb7 g3 Kb8 g2 Ka8 g1=Q Kb7 Qg7+ Kb8 Qff8#
Live Chess,Chess.com,daddy141960,dhawalplaysd4,1-0,1940,1925,2020.11.30,10:56:20,D51,60,daddy141960 won on time,Chess.com,d4 d5 c4 e6 Nc3 Nf6 Bg5 Nbd7 c5 b6 b4 h6 Bh4 g5 Bg3 bxc5 bxc5 c6 e3 h5 h4 g4 Bd3 Be7 Nge2 a6 O-O Bb7 Rb1 Bc8 Qa4 e5 Qxc6 e4 Bc2 O-O Nxd5 Nxd5 Qxa8 N5f6 Nc3 Qe8 Nxe4 Nxe4 Qxe4 Nf6 Qd3 Kg7 Be5 Rh8 f3 gxf3 Rxf3 Qd7 Rbf1 Qe6 Rxf6 Bxf6 Rxf6 Qg4 Rf4+ f6 Rxg4+ Kf7 Qg6+ Ke7 Qxf6+ Ke8 Qxh8+ Kd7 Qxc8+ Kxc8 Rg5 Kb7 Rxh5 Kc6 Rh6+ Kb5 Rxa6 Kc4 h5 Kc3 h6 Kd2 h7 Kxe3 h8=Q Ke2 d5 Kd2 d6 Kc1 d7 Kxc2 c6
Live Chess,Chess.com,dudikov,dhawalplaysd4,0-1,1873,1933,2020.11.30,10:54:18,A02,60,dhawalplaysd4 won on time,Chess.com,e4 d5 f4 dxe4 Nc3 Nf6 Nge2 Nc6 Ng3 e5 Bb5 exf4 Ngxe4 Nxe4 Nxe4 Qe7 d3 f5 Qh5+ g6 Qe2 fxe4 dxe4 a6 Bxc6+ bxc6 Bxf4 Bb7 O-O-O Bg7 Qc4 Qf6 e5 Qf7 e6 Qf6 Qb4 c5 Qxb7 Qxf4+ Kb1 O-O e7 Qe5 exf8=Q+ Rxf8 Rhe1 Qf6 Rf1 Qxf1 Qd5+ Kh8 a3 Qxd1+
Live Chess,Chess.com,dhawalplaysd4,tehnoroof,1-0,1926,1935,2020.11.30,10:52:04,C01,60,dhawalplaysd4 won on time,Chess.com,e4 e6 d4 d5 exd5 exd5 Nc3 f5 Nf3 Nf6 Bd3 c6 Bg5 Be7 Bxf6 Bxf6 O-O O-O Re1 Qb6 Ne2 Qxb2 a3 Qb6 Rc1 Be6 c4 dxc4 Bxc4 Bxc4 Rxc4 Nd7 Qd3 g6 Rb1 Qc7 d5 Ne5 Nxe5 Bxe5 Qe3 Bxh2+ Kh1 Rae8 Qf3 Qe7 Rc2 Be5 Re1 cxd5 Nf4 Qf7 Nxd5 Bb8 Rxe8 Rxe8 g3 g5 Qb3
Live Chess,Chess.com,malawanda,dhawalplaysd4,1-0,1935,1917,2020.11.30,09:16:32,A07,60,malawanda won by checkmate,Chess.com,g3 d5 Nf3 e6 Bg2 Nf6 O-O Nc6 d3 Bd7 Nbd2 Bd6 e4 O-O Re1 dxe4 dxe4 Ne8 e5 Be7 Ne4 f6 exf6 Bxf6 Bh3 a6 c3 Ne7 Nxf6+ Nxf6 Bxe6+ Bxe6 Qxd8 Rfxd8 Rxe6 Nf5 Bg5 Kf8 Bxf6 Kf7 Ng5+ Kg6 Bxd8+ Kh5 h3 h6 Nf3 g5 g4#
Live Chess,Chess.com,DreamChess007,dhawalplaysd4,1-0,1982,1925,2020.11.30,09:15:14,A07,60,DreamChess007 won by checkmate,Chess.com,Nf3 d5 g3 e6 Bg2 Nc6 e4 Nf6 exd5 Nxd5 O-O Bd6 d4 Bd7 c4 Nf6 c5 Be7 Nc3 b6 cxb6 axb6 Ne5 Nd5 Nxd5 Nxe5 Nxe7 c6 dxe5 Qxe7 Bf4 O-O-O Qa4 Kc7 Qa7+ Kc8 Qxb6 Rde8 Bxc6 Qd8 Qb7#
Live Chess,Chess.com,dhawalplaysd4,chesspanda10,1-0,1932,1964,2020.11.30,09:12:36,C00,60,dhawalplaysd4 won on time,Chess.com,e4 c5 d4 e6 dxc5 Bxc5 Nf3 Nf6 Nc3 Nc6 Bd3 Nd4 Nxd4 Bxd4 Be3 Bxc3+ bxc3 d5 exd5 Nxd5 Bb5+ Bd7 Bxd7+ Qxd7 c4 Nf6 Qxd7+ Kxd7 O-O-O+ Ke7 Bc5+ Ke8 Rhe1 Nd7 Ba3 Rc8 Rd4 Nc5 Red1 Na6 Kd2 Rd8 Ke3 Rxd4 Rxd4 f6 Rd6 e5 Re6+ Kf7 Rd6 Nb8 c5 Rc8 Rd5 Ke6 c4 Nc6 f4 exf4+ Kxf4 Kf7 g4 Kg6 Rd7 Rb8 Rd5 b6 h4 bxc5 Bxc5 a6 Rd7 Nb4 h5+ Kh6 Be3 g6 Kg3+ g5 Bd4 Rf8 Ra7 a5 Rxa5 Nc2 Rf5 Kg7 Rd5 h6 Kf2 Nxd4 Ke3 Ra8 Kxd4 Rxa2 Kc5 Rd2 Rxd2 f5 Rd7+ Kf6 Kc6 Ke6 c5 f4 Rd6+ Ke5 Kb7 Ke4 Rd7 Kf3 Re7 Kxg4 c6 Kxh5 c7 g4 c8=Q f3 Qc5+
Live Chess,Chess.com,dhawalplaysd4,larrysbird,1/2-1/2,1923,1954,2020.11.30,09:11:46,B07,60,Game drawn by repetition,Chess.com,e4 d6 d4 Nd7 Nf3 e6 Nc3 e5 dxe5 dxe5 Bc4 c6 Ng5 Nh6 Nf3 Ng8 Ng5 Nh6 Nf3 Ng8
Live Chess,Chess.com,dhawalplaysd4,Kaxi1,0-1,1922,1939,2020.11.30,09:09:11,B00,60,Kaxi1 won by checkmate,Chess.com,e4 e5 d4 Nc6 d5 Nce7 c3 Ng6 Nf3 Nf6 Nbd2 d6 Bd3 Be7 Nb3 b6 Be3 Bb7 Qd2 O-O O-O Nd7 Nc1 Nc5 Ne2 Nxd3 Qxd3 a5 Ng3 Ba6 c4 Qd7 b3 c6 dxc6 Qxc6 Qd5 Qxd5 exd5 Nf4 Bxf4 exf4 Ne4 f5 Neg5 Bf6 Ne6 Bxa1 Nxf8 Rxf8 Rxa1 Re8 Rd1 Re2 a4 Rb2 Rd3 b5 h3 Bc8 cxb5 Rb1+ Kh2 Rb2 Rd4 Rxf2 Rxf4 Rb2 Nd4 g6 Nc6 Bb7 Rc4 Rxb3 Ne7+ Kf7 Nc6 Bxc6 bxc6 Rb8 c7 Rc8 Rc6 Ke7 Ra6 Rxc7 Rxa5 Rc5 Rxc5 dxc5 a5 Kd6 a6 Kc7 a7 Kb7 a8=Q+ Kxa8 d6 Kb7 d7 Kc7 d8=Q+ Kxd8 Kg3 Kd7 h4 Kd6 Kf4 Kd5 Kg5 Kd4 Kh6 c4 h5 c3 hxg6 hxg6 Kxg6 c2 Kxf5 c1=Q g4 Qh6 g5 Qf8+ Kg4 Kd5 Kh4 Ke6 Kh5 Qg7 g6 Kf5 Kh4 Qxg6 Kh3 Kf4 Kh2 Kf3 Kh1 Qg2#
Live Chess,Chess.com,dhawalplaysd4,mathewnevertilts,1-0,1930,2026,2020.11.30,09:06:45,C21,60,dhawalplaysd4 won by checkmate,Chess.com,e4 e5 d4 exd4 c3 d6 cxd4 Nf6 Nf3 Be7 Nc3 O-O Bg5 Bg4 Be2 Nc6 h3 Bxf3 Bxf3 h6 Bxf6 Bxf6 d5 Ne5 O-O Re8 Rc1 a6 Re1 b5 Ne2 Nc4 b3 Nb2 Qd2 Qe7 Nc3 Bxc3 Qxc3 Qf6 Qxf6 gxf6 Rc2 Nd3 Rd1 Ne5 Rdd2 Nxf3+ gxf3 Kh7 Kh2 Re7 f4 Rxe4 Kg3 Rc8 Kf3 f5 h4 Kg6 Rd1 Kf6 Rg1 c5 dxc6 Rc7 Rd1 Re6 h5 d5 Rcd2 Rexc6 Rxd5 Rc3+ R5d3 R7c6 Rxc3 Rxc3+ Kg2 Rc2 Rd6+ Ke7 Rxa6 b4 Rxh6 f6 Rh7+ Ke6 h6 Rxa2 Rh8 Ra8 Rxa8 Kf7 h7 Kg6 h8=Q Kf7 Rf8+ Kg6 Qg8+ Kh6 Rf7 Kh5 Rh7#
Live Chess,Chess.com,swerty654,dhawalplaysd4,0-1,1930,1919,2020.11.30,09:04:10,D07,60,dhawalplaysd4 won on time,Chess.com,d4 d5 c4 e6 Nf3 Nf6 Nc3 Nc6 Bg5 Bb4 e3 Bxc3+ bxc3 h6 Bh4 g5 Bg3 Ne4 Qc2 f5 Ne5 h5 Nxc6 bxc6 Be5 Rf8 cxd5 cxd5 Bb5+ Bd7 Rb1 a6 Bxd7+ Qxd7 Rb7 Rc8 f3 Nd6 O-O f4 Bxd6 Qxd6 Rfb1 fxe3 Qg6+ Rf7 Qxg5 e2 Re1 Qc6 Rb3 Qd7 Rxe2 Qe7 Qxe7+ Kxe7 Rb7 Kd6 Ra7 Re7 Rxa6+ Kd7 Kf2 Rb8 a4 Rf8 g3 Rb8 f4 c6 h3 Kd6 g4 e5 fxe5+ Ke6 Re3 Rf8+ Kg3 Kd7 Rf3 Rxf3+ Kxf3 Rf7+ Kg3 Re7 gxh5 Rf7 Kh4 Rg7 h6 Rg8 Kh5 Rh8 Kg6 Re8 Kg7 Re6 h7 Re7+ Kh6 Re8 Kg5 Re6 h4 Re7 h5 Re8 h6 Rf8 Kg6 Re8 Ra7+ Kd8 Ra8+ Ke7 Rxe8+ Kxe8 h8=Q+ Ke7 Qf6+ Kd7 Qxc6+ Kxc6 h7 Kb6 h8=Q Ka5 Qg8 Kxa4
Live Chess,Chess.com,dhawalplaysd4,Yanawardana,0-1,1910,1932,2020.11.30,09:02:03,B02,60,Yanawardana won by checkmate,Chess.com,e4 d5 exd5 Nf6 Nc3 c6 dxc6 Nxc6 Nf3 Bg4 Bc4 e6 h3 Bc5 hxg4 Nxg4 Ne4 Bb6 Rh4 f5 Nh2 Qxh4 Nxg4 fxg4 Ng3 O-O Bxe6+ Kh8 Qe2 Nd4 Qe4 Rae8 c3 Rxe6 Qxe6 Nxe6 d3 Bxf2+ Ke2 Qxg3 Kd1 Qxg2 Kc2 Bc5+ Kb3 b5 a3 Qd5+ Kc2 Rf2+ Bd2 Be3 Rd1 Rxd2+ Rxd2 Bxd2 Kxd2 g3 Kc2 g2 b3 g1=Q c4 Qf2+ Kc3 bxc4 Kb4 cxb3 Ka4 Qb6 d4 Qda5#
Live Chess,Chess.com,spasa04,dhawalplaysd4,1-0,1946,1918,2020.11.30,08:59:42,D30,60,spasa04 won on time,Chess.com,d4 d5 c4 e6 Nf3 Nf6 e3 Nc6 Nc3 Bd7 Bd3 Bb4 Bd2 Bxc3 Bxc3 Ne4 Bxe4 dxe4 Nd2 f5 Qh5+ g6 Qh6 Qe7 d5 exd5 Bxh8 dxc4 Nxc4 O-O-O Qg7 Qb4+ Nd2 Be6 Qc3 Qd6 Bd4 a6 O-O Ne7 Bc5 Qc6 Bxe7 Qxc3 bxc3 Rxd2 Rfd1 Rxd1+ Rxd1 b6 Rd8+ Kb7 Rh8 Kc6 Rxh7 Bc4 Bf6 Kd5 Rxc7 b5 Bd4 a5 Rc5+ Kd6 g3 a4 a3 b4 cxb4 Bd3 Rc3 Bb5 Rc5 Bc6 Rxc6+ Kxc6 Kf1 Kb5 Ke2 Kc4 Bb2 Kb5 Kd2 Kc4 Bc1 Kb5 Kc3 Kc6 Kd4 Kb5 Ke5 Kc4 Kf6 g5 Kxg5 f4 Kxf4 Kb3 g4 Kc2 g5
Live Chess,Chess.com,ginocisky9,dhawalplaysd4,1-0,1925,1926,2020.11.29,18:30:02,D02,60,ginocisky9 won by checkmate,Chess.com,d4 d5 Nf3 Nc6 Bf4 Nf6 e3 Bf5 Bd3 e6 Bxf5 exf5 c3 Bd6 Nbd2 Qe7 Bxd6 Qxd6 Qe2 Ne4 O-O-O O-O Nxe4 fxe4 Nd2 f5 g3 a5 Kb1 a4 Rc1 b5 h4 Rab8 a3 Na5 h5 Nc4 Nxc4 bxc4 Ka2 Qb6 Ka1 Qb3 Rc2 Rb7 h6 g6 g4 f4 f3 fxe3 fxe4 dxe4 Rhc1 Rfb8 Qxe3 Kh8 Qxe4 Qb6 Qe5+ Qf6 Qxf6+ Kg8 Qg7#
Live Chess,Chess.com,chezza2021,dhawalplaysd4,0-1,1923,1934,2020.11.29,18:28:18,A00,60,dhawalplaysd4 won on time,Chess.com,e3 d5 d3 e5 Bd2 Nc6 Be2 Nf6 h3 Bd6 g4 h6 f3 Be6 e4 d4 b4 Bxb4 Bxb4 Nxb4 c3 Nc6 c4 a6 a4 Qe7 Qb3 Qb4+ Qxb4 Nxb4 Kd2 c5 h4 O-O Nh3 b5 g5 Nd7 gxh6 Kh7 Ng5+ Kxh6 Nxe6 fxe6 h5 Nxd3 Bxd3 bxc4 Rg1 c3+
Live Chess,Chess.com,dhawalplaysd4,swerty654,0-1,1926,2020,2020.11.29,18:26:17,B13,60,swerty654 won by checkmate,Chess.com,e4 c6 d4 d5 exd5 cxd5 Nc3 Nf6 Nf3 Bg4 Be3 Nc6 h3 Bh5 Be2 e6 O-O Bd6 Nd2 Bxe2 Qxe2 a6 a3 O-O Nf3 Rc8 Qd3 Qc7 Bg5 Be7 Bxf6 Bxf6 Rae1 g6 Ne2 Na5 c3 Nc4 b3 Nxa3 Ra1 Nb5 c4 dxc4 bxc4 Qxc4 Qxc4 Rxc4 Rac1 Rfc8 Rxc4 Rxc4 Rd1 Nc3 Kh2 Nxe2 Re1 Nxd4 Nxd4 Rxd4 Kg3 b5 f3 Be5+ Kf2 Bd6 Ra1 Ra4 Rd1 Bc5+ Kg3 b4 Kg4 b3+ Kg5 Be7+ Kh6 Ra5 Rd7 Bg5#
Live Chess,Chess.com,Ricky67000,dhawalplaysd4,0-1,1869,1932,2020.11.29,18:24:07,B01,60,dhawalplaysd4 won by resignation,Chess.com,e4 d5 exd5 Nf6 d4 Nxd5 c3 Nf6 Nf3 Nc6 Bd3 g6 O-O Bg7 Bg5 Bf5 Bxf5 gxf5 Qc2 e6 Nbd2 h6 Bf4 Rg8 Nc4 Nd5 Nce5 Nxf4 g3 Nxe5 Nxe5 Bxe5 dxe5 Nh3+ Kg2 Ng5 Rad1 Qe7 Qa4+ c6 Qd4 Rd8 Qxd8+ Qxd8 Rxd8+ Kxd8 f4 Ne4 Rd1+ Ke7 Kf3 Rd8 Rxd8 Kxd8 g4 Ke7 gxf5 exf5 h4 Ke6 Ke3 h5 a4 c5 a5 b6 axb6 axb6 c4 Ng3 b3 Nf1+ Kf2 Nd2 b4 Nxc4 Ke2 cxb4 Kd3 b3 Kc3 b2 Kxc4 b1=Q Kd4 Qb4+
Live Chess,Chess.com,andreyyhzz,dhawalplaysd4,0-1,1904,1925,2020.11.29,18:22:45,B02,60,dhawalplaysd4 won by checkmate,Chess.com,e4 d5 exd5 Nf6 Nc3 Nxd5 Nf3 Nxc3 bxc3 Nc6 d4 Bf5 Bb5 e6 Ne5 Qd6 Bf4 Qd5 c4 Qxg2 Kd2 Qxf2+ Qe2 Qxf4+ Kc3 Bb4+ Kb3 O-O Bxc6 bxc6 Kxb4 Rab8+ Kc3 c5 Raf1 cxd4#
Live Chess,Chess.com,dhawalplaysd4,MajorBasic,0-1,1917,1912,2020.11.29,18:20:16,B07,60,MajorBasic won by checkmate,Chess.com,e4 d6 d4 f6 Nf3 Be6 d5 Bf7 Nc3 e6 Bc4 e5 Be3 Ne7 Qd2 Nd7 O-O-O a6 h3 c6 g4 c5 h4 b5 Be2 Qc7 a3 O-O-O g5 Kb8 gxf6 gxf6 Rhg1 h5 Ne1 Ng8 f4 exf4 Bxf4 Ne5 Nf3 Nc4 Bxc4 bxc4 Qe2 f5 exf5 Bg7 Qxc4 Nf6 Na4 Nd7 Ng5 Bg8 Ne6 Bxe6 fxe6 Ne5 Qb3+ Ka7 Bxe5 Bxe5 Rde1 Rb8 Qc3 Bxc3 bxc3 Qa5 Nb2 Qxa3 Kd2 Qxb2 Rb1 Qxb1 Rxb1 Rxb1 Kd3 Rb7 c4 Re7 Kc3 Rh6 Kd3 Rf6 Ke4 Rf2 c3 Rh2 Kd3 Rxh4 Kd2 Re4 Kc2 Rxc4 Kd3 Rf4 Ke3 Rf6 Ke4 h4 c4 h3 Kd3 h2 Kc3 h1=Q Kb3 Qe4 Ka4 Rf3 Ka5 Ra3#
Live Chess,Chess.com,dhawalplaysd4,sstasyuk123,1-0,1926,1937,2020.11.29,18:18:06,C01,60,dhawalplaysd4 won on time,Chess.com,e4 e6 d4 d5 exd5 exd5 Nc3 Nf6 Nf3 c5 dxc5 Bxc5 Be3 Bxe3 fxe3 O-O Bd3 Ng4 Qe2 Nxe3 Kf2 Ng4+ Kf1 Re8 Qd2 Nc6 h3 Ne3+ Kf2 Qb6 Kg3 Bd7 Rae1 Rad8 Re2 Nf5+ Bxf5 Bxf5 Rxe8+ Rxe8 Re1 Rxe1 Qxe1 Kf8 Nxd5 Qb5 Nc3 Qc5 Qf2 Qxf2+ Kxf2 Bxc2 Nd5 b6 Ke3 g6 g4 Kg7 g5 h6 h4 hxg5 hxg5 Bf5 Nc3 Be6 Ne4 a6 b3 Nb4 a3 Nc2+ Kd3 Nxa3 b4 Nb5 Nc3 Bf5+ Kc4
Live Chess,Chess.com,dhawalplaysd4,readyplay,1-0,1917,1877,2020.11.29,18:15:45,C21,60,dhawalplaysd4 won on time,Chess.com,e4 e5 d4 Nf6 dxe5 Nxe4 Bc4 Nc5 Qd5 Ne6 f4 c6 Qd3 Be7 f5 Ng5 h4 d5 Bb3 Ne4 Nd2 Bxh4+ Kf1 Ng3+ Ke1 Nxh1+ Kf1 Ng3+ Ke1 Nxf5+ Kf1 Ng3+ Ke1 Bf5 Qe3 Bxc2 Bxc2 Nf5+ Ke2 Nxe3 Kxe3 Qg5+ Ke2 Qxg2+ Kd3 Qxg1 b3 O-O Bb2 Qg3+ Ke2 Re8 Kd1 Bg5 Nf1 Qg1 Ke2 f6 Bd3 fxe5 Bc3 e4 Ne3 Qxe3+ Kd1 Qxd3+ Ke1 Qxc3+ Kf1 Qxa1+ Kg2 Rf8 Kh3
Live Chess,Chess.com,MOKENNY385,dhawalplaysd4,1-0,1930,1910,2020.11.29,18:14:34,B01,60,MOKENNY385 won by checkmate,Chess.com,e4 d5 exd5 Nf6 Bb5+ Bd7 Bc4 a6 a4 c6 dxc6 Nxc6 Nf3 e6 O-O Bd6 c3 Qc7 h3 Ne5 Nxe5 Bxe5 Qe2 O-O d4 Bd6 Nd2 Rac8 Bd3 Bh2+ Kh1 Bf4 Ne4 Nxe4 Qxe4 Bxc1 Qxh7#
Live Chess,Chess.com,dhawalplaysd4,GMyariCOU,1-0,1918,1904,2020.11.29,18:12:37,B21,60,dhawalplaysd4 won by checkmate,Chess.com,e4 c5 d4 Nc6 d5 e6 dxc6 d5 exd5 bxc6 Nc3 cxd5 Nf3 Nf6 Bg5 Be7 Bxf6 Bxf6 Bd3 O-O Qd2 Bb7 h4 c4 Be2 d4 Nd1 c3 bxc3 dxc3 Qxd8 Raxd8 O-O Rd6 Rb1 Ba6 Bxa6 Rxa6 Ne3 Rxa2 Rfc1 h6 Ng4 Be7 Nge5 f6 Nc6 Bc5 Ncd4 e5 Ne6 Re8 Nxc5 Ra5 Nb7 Rb5 Rxb5 a6 Rb6 Rb8 Ra1 a5 Rxa5 Rxb7 Rxb7 Kh7 g4 Kg6 h5+ Kh7 Raa7 Kg8 Rxg7+ Kf8 Rh7 Kg8 Rhc7 Kf8 Ra8#
Live Chess,Chess.com,dhawalplaysd4,amnth,1-0,1909,1920,2020.11.29,18:10:05,C45,60,dhawalplaysd4 won on time,Chess.com,e4 e5 d4 exd4 c3 Nc6 Nf3 dxc3 Nxc3 d6 Bc4 Nf6 Bg5 Be7 Bxf6 Bxf6 Qd5 O-O h4 Nb4 Qd1 Be6 Bxe6 fxe6 a4 Nc6 g4 Be5 Nxe5 Nxe5 g5 Nf3+ Ke2 Ne5 f4 Nc4 Qd3 d5 b3 Nb6 a5 Nd7 e5 Nc5 Qd2 b6 b4 Nd7 h5 Qe8 h6 g6 Nxd5 Qf7 Nxc7 Rac8 Nb5 Rc4 Nd6 Qe7 Nxc4 b5 Nd6 Rd8 Rac1 Nf8 Rc8 Rxc8 Nxc8 Qe8 Nd6 Qe7 Rc1 a6 Rc8 Qd7 Re8 Qb7 Rb8 Qg2+ Ke3 Qg3+ Ke4
Live Chess,Chess.com,Granduca118,dhawalplaysd4,1-0,1915,1900,2020.11.29,18:08:45,D00,60,Granduca118 won by checkmate,Chess.com,e4 d5 d4 dxe4 Nc3 Nf6 d5 Nxd5 Bc4 Nxc3 Bxf7+ Kxf7 Qxd8 Be6 bxc3 g6 Nh3 Bg7 Ng5+ Kf6 Qd4+ Kf5 g4+ Kxg4 Qxe4+ Kh5 Qxe6 Kh4 Qh3#
